DIP-4911N YOR133W YDR385W 
DIP-4910N YBR068C 
DIP-4909N YPR138C 
DIP-4908N YBR067C 
DIP-4907N YJL016W 
DIP-4906N YHR059W 
DIP-4905N YHR008C 
DIP-4904N YGR277C 
DIP-4903N YGR235C 
DIP-4902N YGR219W 
DIP-4901N YGR201C 
DIP-4900N YBR300C 
DIP-48N YIL035C 
DIP-4899N YBR061C 
DIP-4898N YOL132W 
DIP-4897N YBR058C 
DIP-4896N YDR190C 
DIP-4895N YBR033W 
DIP-4894N YNL207W 
DIP-4893N YBR025C 
DIP-4892N YBR021W 
DIP-4891N YBR019C 
DIP-4890N YGR292W 
DIP-4889N YBR013C 
DIP-4888N YBR106W 
DIP-4887N YBR242W 
DIP-4886N YBR262C 
DIP-4885N YCL049C 
DIP-4884N YDL162C 
DIP-4883N YDR290W 
DIP-4882N YEL057C 
DIP-4881N YEL074W 
DIP-4879N YER084W 
DIP-4878N YER121W 
DIP-4877N YER170W 
DIP-4876N YGL258W 
DIP-4875N YGL259W 
DIP-4874N YIL086C 
DIP-4873N YKL010C 
DIP-4872N YPR122W 
DIP-4871N YCL010C 
DIP-4869N YKL126W 
DIP-4868N YKL043W 
DIP-4867N YKL063C 
DIP-4866N YHL048W 
DIP-4865N YKL098W 
DIP-4864N YDL092W 
DIP-4863N YKL122C 
DIP-4862N YBR169C 
DIP-4861N YCL033C 
DIP-4860N YGR066C 
DIP-4859N YML106W 
DIP-4858N YKL149C 
DIP-4857N YKL181W 
DIP-4856N YKL186C 
DIP-4855N YKL194C 
DIP-4854N YBL082C 
DIP-4853N YKL210W 
DIP-4851N YMR021C 
DIP-4850N YKR028W 
DIP-4849N YDR520C 
DIP-4848N YBR238C 
DIP-4847N YKR043C 
DIP-4846N YHR159W 
DIP-4845N YKR044W 
DIP-4844N YOL038W 
DIP-4843N YKR069W 
DIP-4842N YLL042C 
DIP-4841N YLL047W 
DIP-4840N YGR079W 
DIP-4839N YLR002C 
DIP-4838N YKL168C 
DIP-4837N YLR012C 
DIP-48375N YDR079C-A 
DIP-4836N YJL082W 
DIP-4835N YJR119C 
DIP-4834N YKL224C 
DIP-4833N YNL326C 
DIP-4832N YLR030W 
DIP-4831N YLR042C 
DIP-4830N YLR052W 
DIP-4829N YGR126W 
DIP-4828N YLR063W 
DIP-4827N YLR068W 
DIP-48278N YEL077C 
DIP-4826N YGL147C 
DIP-4825N YJR053W 
DIP-4824N YLR088W 
DIP-4823N YER088C 
DIP-4822N YNR058W 
DIP-4821N YLR105C 
DIP-4820N YIL118W 
DIP-4819N YLR114C 
DIP-4818N YDR260C 
DIP-4817N YMR030W 
DIP-4816N YGL021W 
DIP-4815N YOR390W 
DIP-4814N YLR140W 
DIP-4813N YLR145W 
DIP-4812N YGL256W 
DIP-4811N YLR146C 
DIP-4810N YNR072W 
DIP-4809N YPR014C 
DIP-4808N YLR151C 
DIP-4807N YER175C 
DIP-4806N YLR170C 
DIP-4805N YLR173W 
DIP-4804N YLR177W 
DIP-4803N YBR278W 
DIP-4802N YLR181C 
DIP-4801N YLR037C 
DIP-4800N YLR183C 
DIP-4799N YJL094C 
DIP-4798N YLR193C 
DIP-4797N YNL125C 
DIP-4796N YLR199C 
DIP-4795N YGR196C 
DIP-4794N YIR010W 
DIP-4793N YDL166C 
DIP-4792N YDL195W 
DIP-4791N YLR218C 
DIP-4790N YLR222C 
DIP-4789N YOR247W 
DIP-4788N YJL158C 
DIP-4787N YLR226W 
DIP-4786N YLR227C 
DIP-4785N YDR068W 
DIP-4784N YLR237W 
DIP-4783N YLR246W 
DIP-4782N YLR253W 
DIP-4781N YBR265W 
DIP-4780N YLR255C 
DIP-4779N YLR257W 
DIP-4778N YLR064W 
DIP-4777N YHR174W 
DIP-4776N YLR265C 
DIP-4775N YDR281C 
DIP-4774N YDR004W 
DIP-4773N YLR081W 
DIP-4772N YBR269C 
DIP-4771N YLR276C 
DIP-4770N YDL062W 
DIP-4769N YBR124W 
DIP-4768N YBR129C 
DIP-4767N YBR201W 
DIP-4766N YCR016W 
DIP-4765N YGL168W 
DIP-4764N YPR102C 
DIP-4763N YHR175W 
DIP-4762N YIL010W 
DIP-4761N YJL059W 
DIP-4760N YJL210W 
DIP-4759N YJR025C 
DIP-4758N YJR146W 
DIP-4757N YJR157W 
DIP-4756N YKL024C 
DIP-4755N YKL044W 
DIP-4754N YKL107W 
DIP-4753N YKL154W 
DIP-4752N YKL163W 
DIP-4751N YKR052C 
DIP-4750N YKR091W 
DIP-4749N YLL023C 
DIP-4748N YLR009W 
DIP-4747N YLR021W 
DIP-4746N YLR050C 
DIP-4745N YLR104W 
DIP-4744N YLR202C 
DIP-4743N YLR252W 
DIP-4742N YLR290C 
DIP-4741N YNL110C 
DIP-4740N YNL158W 
DIP-4739N YNL190W 
DIP-4738N YOL046C 
DIP-4737N YOL093W 
DIP-4736N YDR444W 
DIP-4735N YDL045C 
DIP-4734N YDL118W 
DIP-47347N YBR058C-A 
DIP-4733N YDL148C 
DIP-4732N YDL172C 
DIP-4731N YDR319C 
DIP-4730N YDR445C 
DIP-4729N YDR530C 
DIP-4728N YER157W 
DIP-4727N YGL010W 
DIP-4726N YGL047W 
DIP-4725N YGL226W 
DIP-4724N YGR035C 
DIP-4723N YGR081C 
DIP-4722N YGR148C 
DIP-4721N YGR187C 
DIP-4720N YGR285C 
DIP-4719N YHR127W 
DIP-4718N YHR138C 
DIP-4716N YIL020C 
DIP-4715N YIL032C 
DIP-4714N YIL051C 
DIP-4713N YIL053W 
DIP-4712N YIL059C 
DIP-4711N YIL076W 
DIP-4710N YIL110W 
DIP-4709N YIL111W 
DIP-4708N YIL157C 
DIP-4707N YIR036C 
DIP-4706N YJL166W 
DIP-4705N YJL225C 
DIP-4704N YJR100C 
DIP-4703N YJR120W 
DIP-4702N YKL060C 
DIP-4701N YKL080W 
DIP-4700N YLR083C 
DIP-46N YOR122C 
DIP-4699N YLR168C 
DIP-4698N YLR460C 
DIP-4697N YML079W 
DIP-4696N YMR039C 
DIP-4695N YMR141C 
DIP-4694N YMR177W 
DIP-4693N YNL009W 
DIP-4692N YNL205C 
DIP-4691N YNL324W 
DIP-4690N YNL328C 
DIP-4689N YOL008W 
DIP-4688N YOL050C 
DIP-4687N YOR145C 
DIP-4686N YOR184W 
DIP-4685N YPR118W 
DIP-4684N YLR297W 
DIP-4683N YOL137W 
DIP-4682N YLR299W 
DIP-4681N YJR105W 
DIP-4680N YNL192W 
DIP-4679N YLR304C 
DIP-4678N YLR308W 
DIP-4677N YIL085C 
DIP-4676N YLR332W 
DIP-4675N YLR329W 
DIP-4674N YLR338W 
DIP-4673N YCR047C 
DIP-4672N YFL044C 
DIP-4671N YLR461W 
DIP-4670N YLR339C 
DIP-4669N YLR343W 
DIP-4667N YOR327C 
DIP-4666N YLR351C 
DIP-4665N YHR085W 
DIP-4664N YLR356W 
DIP-4663N YLR371W 
DIP-4662N YBL097W 
DIP-4661N YBR186W 
DIP-4660N YDR317W 
DIP-4659N YEL006W 
DIP-4658N YIL049W 
DIP-4657N YLR028C 
DIP-4656N YMR140W 
DIP-4655N YNR041C 
DIP-4654N YOR317W 
DIP-4653N YPL060W 
DIP-4652N YPL107W 
DIP-4651N YPR065W 
DIP-4650N YLR373C 
DIP-4649N YCL065W 
DIP-4648N YLR374C 
DIP-4647N YLR381W 
DIP-4646N YDR461W 
DIP-4645N YLR385C 
DIP-4644N YKR016W 
DIP-4643N YLR388W 
DIP-4642N YMR279C 
DIP-4641N YLR393W 
DIP-4640N YPR135W 
DIP-4639N YLR416C 
DIP-4638N YIL075C 
DIP-4637N YLR421C 
DIP-4636N YPR179C 
DIP-4635N YLR425W 
DIP-4634N YDL131W 
DIP-4633N YLR427W 
DIP-4632N YLR437C 
DIP-4631N YKR074W 
DIP-4630N YLR446W 
DIP-4629N YBR028C 
DIP-4628N YBR122C 
DIP-4627N YBR166C 
DIP-4626N YCR098C 
DIP-4625N YDL221W 
DIP-4624N YDL233W 
DIP-4623N YDL241W 
DIP-4622N YDR087C 
DIP-4621N YDR121W 
DIP-4620N YDR305C 
DIP-4619N YER064C 
DIP-4618N YGR086C 
DIP-4617N YHR009C 
DIP-4616N YHR119W 
DIP-4615N YHR132C 
DIP-4614N YIL124W 
DIP-4613N YIL145C 
DIP-4612N YIR035C 
DIP-4611N YJL087C 
DIP-4610N YJL106W 
DIP-4609N YJL219W 
DIP-4608N YKL106W 
DIP-4607N YKL164C 
DIP-4606N YKR005C 
DIP-4605N YKR100C 
DIP-4604N YLR011W 
DIP-4603N YLR134W 
DIP-4602N YLR203C 
DIP-4601N YMR127C 
DIP-4600N YNL134C 
DIP-4599N YNL169C 
DIP-4598N YNL323W 
DIP-4597N YNR001C 
DIP-4596N YOR053W 
DIP-4595N YOR332W 
DIP-4594N YOR379C 
DIP-4593N YPR006C 
DIP-4592N YHR149C 
DIP-4591N YLR448W 
DIP-4590N YJL023C 
DIP-4589N YAR071W 
DIP-4588N YBL095W 
DIP-4587N YBR215W 
DIP-4586N YCR021C 
DIP-4585N YDR144C 
DIP-4584N YDR268W 
DIP-4583N YDR433W 
DIP-4581N YFL050C 
DIP-4580N YGL005C 
DIP-4579N YGR073C 
DIP-4578N YGR100W 
DIP-4577N YHL017W 
DIP-4576N YHR190W 
DIP-4575N YIL039W 
DIP-4573N YJL015C 
DIP-4572N YJL053W 
DIP-4571N YKR059W YJL138C 
DIP-4570N YLR110C 
DIP-4569N YLR121C 
DIP-4568N YLR251W 
DIP-4567N YLR426W 
DIP-4566N YML027W 
DIP-4565N YNL072W 
DIP-4564N YNL133C 
DIP-4563N YNL237W 
DIP-4562N YNR066C 
DIP-4561N YNR071C 
DIP-4560N YOR001W 
DIP-4559N YOR206W 
DIP-4558N YOR230W 
DIP-4557N YPL057C 
DIP-4556N YPL098C 
DIP-4555N YPR144C 
DIP-4553N YLR459W 
DIP-4552N YDR003W 
DIP-4551N YCL023C 
DIP-4550N YDR314C 
DIP-4549N YML014W 
DIP-45499N YBR111W-A 
DIP-4548N YOL128C 
DIP-4547N YML023C 
DIP-4546N YML034W 
DIP-4545N YLR054C 
DIP-4544N YNL046W 
DIP-4543N YKL137W 
DIP-4542N YML043C 
DIP-4541N YML048W 
DIP-4540N YML055W 
DIP-4539N YOL010W 
DIP-4538N YML060W 
DIP-4537N YML062C 
DIP-4536N YCR087C-A 
DIP-4535N YFL054C 
DIP-4534N YKL035W 
DIP-4533N YLR070C 
DIP-4532N YLR192C 
DIP-4531N YML070W 
DIP-4530N YNR009W 
DIP-4529N YML075C 
DIP-4528N YML077W 
DIP-4527N YGL149W 
DIP-4526N YML097C 
DIP-4525N YML101C 
DIP-4524N YPR099C 
DIP-4523N YML107C 
DIP-4522N YJL189W 
DIP-4521N YGR163W 
DIP-4520N YLR038C 
DIP-4519N YML125C 
DIP-4518N YGL184C 
DIP-4517N YML127W 
DIP-4516N YDR021W 
DIP-4515N YML130C 
DIP-4514N YMR003W 
DIP-4513N YDR384C 
DIP-4512N YMR010W 
DIP-4511N YMR017W 
DIP-4510N YMR018W 
DIP-4509N YER137C 
DIP-4508N YER083C 
DIP-4507N YMR038C 
DIP-4506N YMR041C 
DIP-4504N YBL094C 
DIP-4503N YBR008C 
DIP-4502N YBR105C 
DIP-4501N YBR144C 
DIP-4500N YBR145W 
DIP-44N YER148W 
DIP-4499N YBR216C 
DIP-4498N YBR273C 
DIP-4497N YBR301W 
DIP-4496N YCL039W 
DIP-4495N YCR008W 
DIP-4494N YDL066W 
DIP-4493N YDR040C 
DIP-4492N YDR091C 
DIP-4491N YDR423C 
DIP-4490N YDR465C 
DIP-4489N YER119C 
DIP-4488N YGL236C 
DIP-4487N YGR139W 
DIP-4486N YGR151C 
DIP-4485N YGR222W 
DIP-4484N YHR089C 
DIP-4483N YIL074C 
DIP-4482N YIL055C 
DIP-4481N YJL091C 
DIP-4480N YJR019C 
DIP-4479N YJR049C 
DIP-4478N YJR079W 
DIP-4477N YJR141W 
DIP-4476N YKL079W 
DIP-4475N YKL088W 
DIP-4474N YLR077W 
DIP-4473N YLR094C 
DIP-4472N YLR175W 
DIP-4471N YLR353W 
DIP-4470N YLR397C 
DIP-4469N YLR401C 
DIP-4468N YLR434C 
DIP-4467N YMR152W 
DIP-4466N YMR157C 
DIP-4465N YNL194C 
DIP-4464N YNL300W 
DIP-4463N YNL319W 
DIP-4462N YNR061C 
DIP-4461N YOL146W 
DIP-4460N YOR102W 
DIP-4459N YOR104W 
DIP-4458N YOR121C 
DIP-4457N YOR251C 
DIP-4456N YOR286W 
DIP-4455N YOR289W 
DIP-4454N YOR314W 
DIP-4453N YPL013C 
DIP-4452N YPL083C 
DIP-4451N YIL142W 
DIP-4450N YMR054W 
DIP-4449N YLL013C 
DIP-4448N YML061C 
DIP-4447N YMR063W 
DIP-4446N YJR102C 
DIP-4445N YMR083W 
DIP-4444N YKL029C 
DIP-4443N YMR090W 
DIP-4442N YPL154C 
DIP-4441N YMR097C 
DIP-4440N YAL012W 
DIP-4439N YMR101C 
DIP-4438N YMR104C 
DIP-4437N YMR110C 
DIP-4436N YMR123W 
DIP-4435N YLR031W 
DIP-4434N YMR125W 
DIP-4433N YMR134W 
DIP-4432N YBR239C 
DIP-4431N YMR144W 
DIP-4430N YOR279C 
DIP-4429N YDR221W 
DIP-4428N YMR155W 
DIP-4427N YFL040W 
DIP-4425N YPR096C 
DIP-4424N YMR173W 
DIP-4422N YMR182C 
DIP-4421N YLR221C 
DIP-4420N YMR187C 
DIP-4419N YGR211W 
DIP-4418N YPL255W 
DIP-4417N YHR003C 
DIP-4416N YJR038C 
DIP-4415N YMR204C 
DIP-4414N YMR206W 
DIP-4413N YGL204C 
DIP-4412N YMR209C 
DIP-4411N YGR133W 
DIP-4410N YMR215W 
DIP-4409N YMR231W 
DIP-4408N YHL043W 
DIP-4407N YHR156C 
DIP-4406N YMR151W 
DIP-4405N YLR197W 
DIP-4404N YIL019W 
DIP-4403N YMR258C 
DIP-4402N YGR156W 
DIP-4401N YMR260C 
DIP-4400N YGL083W 
DIP-4399N YMR264W 
DIP-4398N YMR276W 
DIP-4397N YMR280C 
DIP-4396N YMR290C 
DIP-4395N YNL281W 
DIP-4394N YPR126C 
DIP-4393N YHL003C 
DIP-4392N YMR298W 
DIP-4391N YKL157W 
DIP-4390N YMR307W 
DIP-4389N YMR316W 
DIP-4388N YPR199C 
DIP-4386N YIR040C 
DIP-4385N YNL007C 
DIP-4384N YNL018C 
DIP-4383N YLR001C 
DIP-4382N YNL019C 
DIP-4381N YNL020C 
DIP-4380N YNL024C 
DIP-4379N YLR261C 
DIP-4377N YNL034W 
DIP-4376N YNL037C 
DIP-4375N YGL250W 
DIP-4374N YGL223C 
DIP-4373N YNL041C 
DIP-4372N YNL028W 
DIP-4371N YNL045W 
DIP-4370N YNL049C 
DIP-4369N YBL104C 
DIP-4368N YNL054W 
DIP-4367N YGL084C 
DIP-4366N YNL058C 
DIP-4365N YNL066W 
DIP-4364N YNL070W 
DIP-4363N YJR002W 
DIP-4362N YNL075W 
DIP-4361N YMR246W 
DIP-4360N YGR189C 
DIP-4359N YHR081W 
DIP-4358N YIL024C 
DIP-4357N YJR020W 
DIP-4356N YJR097W 
DIP-4355N YKL006C-A 
DIP-4354N YLR287C 
DIP-4353N YML037C 
DIP-4352N YOR004W 
DIP-4351N YOR028C 
DIP-4350N YHR199C 
DIP-4349N YNL095C 
DIP-4348N YKL008C 
DIP-4347N YNL107W 
DIP-4346N YER020W 
DIP-4345N YNL124W 
DIP-4344N YKL086W 
DIP-4343N YLR225C 
DIP-4342N YNL141W 
DIP-4341N YER036C 
DIP-4340N YNL142W 
DIP-4339N YNL152W 
DIP-4338N YOR364W 
DIP-4337N YNL159C 
DIP-4336N YNL165W 
DIP-4335N YDR136C 
DIP-4334N YDR368W 
DIP-4333N YNL166C 
DIP-4332N YHR180W 
DIP-4331N YNL175C 
DIP-4330N YNL176C 
DIP-4329N YLR301W 
DIP-4328N YNL178W 
DIP-4327N YNL183C 
DIP-4326N YAL054C 
DIP-4325N YAL062W 
DIP-4324N YBR035C 
DIP-4323N YCL028W 
DIP-4322N YDL055C 
DIP-4321N YDL224C 
DIP-4320N YDR256C 
DIP-4319N YDR353W 
DIP-4318N YDR399W 
DIP-4317N YDR453C 
DIP-4316N YDR487C 
DIP-4315N YDR533C 
DIP-4314N YER057C 
DIP-4313N YER177W 
DIP-4312N YFL045C 
DIP-4311N YGL040C 
DIP-4310N YGR088W 
DIP-4309N YGR192C 
DIP-4308N YGR280C 
DIP-4307N YHL011C 
DIP-4306N YHR018C 
DIP-4305N YHR025W 
DIP-4304N YJL052W 
DIP-4303N YJR010W 
DIP-4302N YJR037W 
DIP-4301N YKL069W 
DIP-4300N YLR209C 
DIP-4299N YLR211C 
DIP-4298N YMR239C 
DIP-4297N YNL182C 
DIP-4296N YOR136W 
DIP-4295N YBL046W 
DIP-4294N YNL202W 
DIP-4293N YDR528W 
DIP-4292N YNL206C 
DIP-4291N YNL212W 
DIP-4290N YLR453C 
DIP-4289N YGR149W 
DIP-4288N YNL219C 
DIP-4287N YEL046C 
DIP-4286N YNL220W 
DIP-4285N YLR411W 
DIP-4284N YNL221C 
DIP-4283N YNL226W 
DIP-4282N YNL228W 
DIP-4281N YNL230C 
DIP-4280N YIR027C 
DIP-4279N YOR344C 
DIP-4278N YNL252C 
DIP-4277N YBL052C 
DIP-4276N YFL021W 
DIP-4275N YHR056C 
DIP-4274N YNL258C 
DIP-4273N YNL260C 
DIP-4272N YNL273W 
DIP-4271N YNL285W 
DIP-4270N YFL051C 
DIP-4269N YNL316C 
DIP-4268N YNL321W 
DIP-4267N YNL327W 
DIP-4266N YKL197C 
DIP-4265N YJR048W 
DIP-4264N YNR013C 
DIP-4263N YNR024W 
DIP-4262N YJL045W 
DIP-4261N YNR028W 
DIP-4260N YBR231C 
DIP-4259N YNR030W 
DIP-4258N YBR197C 
DIP-4257N YNR037C 
DIP-4256N YNL292W 
DIP-4255N YER151C 
DIP-4254N YNR051C 
DIP-4253N YDR259C 
DIP-4252N YLR174W 
DIP-4251N YNR065C 
DIP-4250N YNR074C 
DIP-4249N YNR075W 
DIP-4248N YOL003C 
DIP-4247N YDR107C 
DIP-4246N YHR167W 
DIP-4245N YOL015W 
DIP-4244N YOL018C 
DIP-4243N YNL097C 
DIP-4242N YJR003C 
DIP-4241N YJR055W 
DIP-4240N YOL030W 
DIP-4239N YLR412W 
DIP-4238N YOL014W 
DIP-4237N YLR172C 
DIP-4236N YOL042W 
DIP-4235N YLR387C 
DIP-4234N YOL056W 
DIP-4233N YER163C 
DIP-4232N YGR249W 
DIP-4231N YDL204W 
DIP-4230N YEL034W 
DIP-4229N YGR238C 
DIP-4228N YCR014C 
DIP-4227N YOL085C 
DIP-4226N YPL270W 
DIP-4225N YOL095C 
DIP-4224N YHL049C 
DIP-4223N YOL099C 
DIP-4222N YBR248C 
DIP-4221N YOL104C 
DIP-4220N YOL011W 
DIP-4219N YGL148W 
DIP-4218N YOL107W 
DIP-4217N YOL113W 
DIP-4216N YGR174C 
DIP-4215N YHR195W 
DIP-4214N YOL115W 
DIP-4213N YIL071C 
DIP-4212N YOL117W 
DIP-4211N YOL126C 
DIP-4210N YIL009W 
DIP-4209N YLR080W 
DIP-4208N YNL266W 
DIP-4207N YNR040W 
DIP-4206N YOL144W 
DIP-4205N YHR012W 
DIP-4204N YGR111W 
DIP-4203N YLR196W 
DIP-4202N YFL049W 
DIP-4201N YOL154W 
DIP-4200N YOL159C 
DIP-41N YFL018C 
DIP-419N YDR225W 
DIP-4199N YKL201C 
DIP-4198N YOR003W 
DIP-4197N YIL025C 
DIP-4196N YOR008C 
DIP-4195N YFR016C 
DIP-4194N YOR010C 
DIP-4193N YGL100W 
DIP-4192N YNL042W 
DIP-4191N YOR014W 
DIP-4190N YMR178W 
DIP-418N YBR009C YNL030W 
DIP-4189N YOR018W 
DIP-4188N YOL009C 
DIP-4187N YER156C 
DIP-4186N YOR035C 
DIP-4184N YBR054W 
DIP-4183N YOR040W 
DIP-4182N YLL010C 
DIP-4181N YLR019W 
DIP-4180N YBR027C 
DIP-417N YBR010W YNL031C 
DIP-4179N YDL011C 
DIP-4178N YDR345C 
DIP-4177N YKL038W 
DIP-4176N YCR034W 
DIP-4175N YBR249C 
DIP-4174N YOR050C 
DIP-4173N YGL132W 
DIP-4172N YOR054C 
DIP-4171N YHR050W 
DIP-4170N YMR195W 
DIP-416N YDR224C 
DIP-4169N YOR059C 
DIP-4168N YOR060C 
DIP-4167N YOL073C 
DIP-4166N YOR065W 
DIP-4165N YBR207W 
DIP-4164N YOR068C 
DIP-4163N YLR034C 
DIP-4162N YIL094C 
DIP-4161N YOR073W 
DIP-4160N YFL055W 
DIP-415N YJL092W 
DIP-4159N YOL044W 
DIP-4158N YNL320W 
DIP-4156N YLL012W 
DIP-4155N YOR095C 
DIP-4154N YOR100C 
DIP-4153N YOR108W 
DIP-4152N YCR012W 
DIP-4151N YML129C 
DIP-4150N YLL006W 
DIP-4149N YOR112W 
DIP-4148N YIL097W 
DIP-4147N YLR441C 
DIP-4146N YOR119C 
DIP-4145N YDR456W 
DIP-4144N YOL131W 
DIP-4143N YOR123C 
DIP-4142N YOR131C 
DIP-4141N YOR146W 
DIP-4140N YOR148C 
DIP-4139N YDR428C 
DIP-4138N YEL049W 
DIP-4137N YBL081W 
DIP-4136N YLR056W 
DIP-4135N YOR173W 
DIP-4134N YER071C 
DIP-4133N YOR176W 
DIP-4132N YOR180C 
DIP-4131N YDR542W 
DIP-4130N YOR187W 
DIP-4129N YDR344C 
DIP-4128N YOR198C 
DIP-4127N YDR527W 
DIP-4126N YKL221W 
DIP-4125N YOR221C 
DIP-4124N YAL038W 
DIP-4123N YOR226C 
DIP-4122N YIL014W 
DIP-4121N YAL058W 
DIP-4120N YOR236W 
DIP-4119N YKL093W 
DIP-4118N YOR172W 
DIP-4117N YOR239W 
DIP-4116N YOR242C 
DIP-4115N YOR244W 
DIP-4114N YGR228W 
DIP-4113N YOR097C 
DIP-4112N YOR252W 
DIP-4111N YFR022W 
DIP-4110N YHR067W 
DIP-4109N YIL060W 
DIP-4108N YJL055W 
DIP-4107N YJL215C 
DIP-4106N YKL114C 
DIP-4105N YKL146W 
DIP-4104N YLR334C 
DIP-4103N YMR014W 
DIP-4102N YNR015W 
DIP-4101N YOR265W 
DIP-4100N YEL019C 
DIP-4099N YOR266W 
DIP-4098N YKL127W 
DIP-4097N YEL072W 
DIP-4096N YOR273C 
DIP-4095N YER010C 
DIP-4094N YOR274W 
DIP-4093N YLL018C 
DIP-4092N YOR282W 
DIP-4091N YDR351W 
DIP-4090N YDR233C 
DIP-4089N YHR136C 
DIP-4088N YNL208W 
DIP-4087N YPR183W 
DIP-4086N YOR285W 
DIP-4085N YOR288C 
DIP-4084N YDR387C 
DIP-4083N YML069W 
DIP-4082N YKR017C 
DIP-4081N YOR294W 
DIP-4080N YGL234W 
DIP-4079N YOR298W 
DIP-4078N YGR236C 
DIP-4077N YJR116W 
DIP-4076N YKR070W 
DIP-4075N YLR108C 
DIP-4074N YML041C 
DIP-4073N YNL308C 
DIP-4072N YOL064C 
DIP-4071N YOL156W 
DIP-4069N YDR415C 
DIP-4068N YOR305W 
DIP-4067N YGL053W 
DIP-4066N YOL035C 
DIP-4065N YGL244W 
DIP-4064N YOR325W 
DIP-4063N YOR333C 
DIP-4062N YEL063C 
DIP-4061N YOR345C 
DIP-4060N YHL015W 
DIP-4059N YOR350C 
DIP-4058N YJR082C 
DIP-4057N YOR354C 
DIP-4056N YHR211W 
DIP-4055N YOR360C 
DIP-4054N YHR026W 
DIP-4053N YOR374W 
DIP-4052N YDR327W 
DIP-4051N YOR378W 
DIP-4050N YNR019W 
DIP-4049N YOR381W 
DIP-4048N YOR383C 
DIP-4047N YOR385W 
DIP-4046N YMR323W 
DIP-4045N YPL005W 
DIP-4044N YPL008W 
DIP-4043N YCR007C 
DIP-4042N YJL067W 
DIP-4041N YPL020C 
DIP-4040N YDR060W 
DIP-4039N YPL024W 
DIP-4038N YKL174C 
DIP-4037N YPL136W 
DIP-4036N YPL036W 
DIP-4035N YJL100W 
DIP-4034N YPL040C 
DIP-4033N YJL162C 
DIP-4032N YGR182C 
DIP-4031N YPL068C 
DIP-4030N YDR321W 
DIP-4029N YER086W 
DIP-4028N YHR144C 
DIP-4027N YOR155C 
DIP-4026N YPL073C 
DIP-4025N YPL074W 
DIP-4024N YLR372W 
DIP-4023N YPL076W 
DIP-4022N YPL077C 
DIP-4021N YPL088W 
DIP-4020N YPL091W 
DIP-4009N YBR204C 
DIP-4008N YPL096W 
DIP-4007N YFL012W 
DIP-4006N YMR133W 
DIP-4005N YPL114W 
DIP-4004N YDR333C 
DIP-4003N YGR244C 
DIP-4002N YPL118W 
DIP-4001N YDR502C 
DIP-4000N YPL125W 
DIP-3N YML032C 
DIP-3999N YPL126W 
DIP-3998N YKL047W 
DIP-3997N YPL130W 
DIP-3996N YPL150W 
DIP-3995N YLR326W 
DIP-3994N YPL151C 
DIP-3993N YPL004C 
DIP-3992N YPL158C 
DIP-3991N YPL159C 
DIP-3990N YKL192C 
DIP-3989N YPL163C 
DIP-3988N YBR072W 
DIP-3987N YKL025C 
DIP-3986N YLR377C 
DIP-3985N YNL277W 
DIP-3984N YPL169C 
DIP-3983N YER063W 
DIP-3982N YPL172C 
DIP-3981N YLL020C 
DIP-3980N YPL190C 
DIP-3979N YLL043W 
DIP-3978N YJL024C 
DIP-3977N YPL195W 
DIP-3976N YPL196W 
DIP-3975N YBR286W 
DIP-3974N YPL200W 
DIP-3973N YJL044C 
DIP-3972N YPL207W 
DIP-3971N YPL208W 
DIP-3970N YMR049C 
DIP-3968N YPL216W 
DIP-3967N YDR484W 
DIP-3966N YBR012C 
DIP-3965N YPL221W 
DIP-3964N YLR141W 
DIP-3963N YPL224C 
DIP-3962N YIR042C 
DIP-3961N YNR011C 
DIP-3960N YPL241C 
DIP-3959N YMR020W 
DIP-3958N YPL244C 
DIP-39582N YPL047W 
DIP-3957N YPL245W 
DIP-3956N YNL191W 
DIP-3955N YNR042W 
DIP-3954N YBR004C 
DIP-3953N YML116W 
DIP-3952N YBL107C 
DIP-3951N YFL058W 
DIP-3950N YLR325C 
DIP-3949N YJR040W 
DIP-3948N YBL086C 
DIP-3947N YBL077W 
DIP-3946N YBL071C 
DIP-3945N YBL068W 
DIP-3944N YBL056W 
DIP-3943N YEL069C 
DIP-3942N YBL053W 
DIP-3941N YJR103W 
DIP-3940N YGR033C 
DIP-3939N YBL038W 
DIP-3938N YDR330W 
DIP-3937N YNL105W 
DIP-3936N YBL033C 
DIP-3935N YFR012W 
DIP-3934N YBL032W 
DIP-3933N YGR237C 
DIP-3932N YBL024W 
DIP-3931N YOR196C 
DIP-3930N YBL019W 
DIP-3929N YIL169C 
DIP-3928N YHR168W 
DIP-3927N YBL006C 
DIP-3926N YPL263C 
DIP-3925N YJL078C 
DIP-3924N YPL266W 
DIP-3923N YDR494W 
DIP-3922N YPR168W 
DIP-3920N YDR425W 
DIP-3919N YPL280W 
DIP-3918N YKL011C 
DIP-3916N YER103W 
DIP-3915N YPR001W 
DIP-3914N YPR028W 
DIP-3913N YPR029C 
DIP-3912N YGR087C 
DIP-3911N YPR030W 
DIP-3910N YOR190W 
DIP-3909N YPR033C 
DIP-3908N YDL100C 
DIP-3907N YPR156C 
DIP-3906N YPR037C 
DIP-3905N YDR075W 
DIP-3904N YOR380W 
DIP-3903N YPR045C 
DIP-3902N YMR147W 
DIP-3901N YPR047W 
DIP-3899N YFL010C 
DIP-3898N YLL030C 
DIP-3897N YBL002W 
DIP-3896N YNL246W 
DIP-3895N YPR058W 
